id,video_id,comment,likeCount,publishedAt
406,Q82tQJyJwgk,"Every year my willing to upgrade computer decreases.<br>But then again from other side, bigger chance to get older stuff for decent price on second hand marketplaces.",0,2025-01-29T09:52:44Z
407,Q82tQJyJwgk,I&#39;m so glad all of the garbage ass youtubers got free 5090s instead of having any to actually sell on launch day.,1,2025-01-31T00:25:30Z
408,Q82tQJyJwgk,The audio mix in this is really bad... All I hear is &quot;GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK &quot;,0,2025-02-08T23:53:41Z
409,Q82tQJyJwgk,"sorry guys, (and other youtube commenters)  i watched the entire video and I still don&#39;t know if I should upgrade or wait on my 2060 build from 2019.... any chance you could do a guide for the average schmo like me?? I&#39;ve got as much as £2500 to spend on a new PC if I push myself and save up (and keep the heating off this winter like i have been!) So, should I go for a 4070 custom from Cyberpower (or other custom pc provider) or wait until the next generation. I will also say that (almost) all of the games I am interested in playing work on my 1440p monitor to a satisfactory degree on the 2060 with a i5-9600k cpu play decently - although I have to sacrifice some graphical fidelity or FPS. Its been a few years, so I am ready to spend more money than i spent on my current system to updrade, but I&#39;m wondering how long I should wait. if it helps to diagnose my needs, the games I am struggling to play are Cyberpunk (60fps on med with DLSS), KCD (45fps~) and starfield (50fps~ on med). I&#39;m good with skipping Starfield as it is unplayable at any FPS (holy shit, Bethesda need to update their gameplay) but I quite liked KCD and Cyberpunk - although the low fps made me decide to come back to them with a better system. I also have a lot of newer games in mind to play, which I am certain the 2060 will struggle with, but am willing to play indie titles or older games for the next coupe of years if it means I can skip a few generations of poor value from Nvidia. I have never owned a Radion Card... but also, maybe unfairly, aren&#39;t interested in them either - I think (possibly incorrectly) that Nvidia is better value in the long term (as I can only afford to upgrade every 5-6 years)... so what do you reckon I should do guys??",2,2025-01-29T21:19:57Z
410,Q82tQJyJwgk,"With the future cost of graphics cards, it&#39;s almost not even worth upgrading your PC until its a potato. I really don&#39;t want to go back to console gaming.",0,2025-01-26T19:07:09Z
411,Q82tQJyJwgk,"quite misleading, other benchmarkers show that dlss 4 MFG introduces quite a lot of input lag going from 1x to 3x fake frames. Hardware unboxed shows an increase in up to 50% input lag going from native to dlss 4 MFG 3x",0,2025-02-02T13:05:33Z
412,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=858"">14:18</a> These HVAC units in Cyberpunk actually have 2 sets of fans in them, that&#39;s not a DLSS mistake",0,2025-01-26T19:15:07Z
413,Q82tQJyJwgk,In the past we have seen 30&#39;ish  % increased performance per generation. But at least the price were the same as the previous gen.,0,2025-01-24T13:02:02Z
414,Q82tQJyJwgk,damn that gpu has as much ram as my whole pc,0,2025-01-27T08:53:00Z
415,Q82tQJyJwgk,"I have a 4090 and not sure if I should upgrade, I really do want DisplayPort 2.1",0,2025-02-05T04:15:13Z
416,Q82tQJyJwgk,They finally released the 4090 Ti!,0,2025-01-26T12:59:26Z
417,Q82tQJyJwgk,"Does no one in the LTT team golf, would love to a video where they compare the tech in launch monitors. If there no one on the team would love to fly myself out and be the guinea pig.",0,2025-01-24T22:01:30Z
418,Q82tQJyJwgk,"For a GPU to render/draw the &quot;3 Fake Frames in between&quot;, it must already know what the &quot;Next Real Frame&quot; looks like.<br>This is the real issue!<br>So for a Game being Faked into 4x fps, the GPU has to hold back the next frame that it already knows about to be able to draw the next 3 fake frames.<br>Consider 6fps raw, 1/60th of a second it holds that next frame back, it is adding 16.66 ms of latency to every rendered frame.<br><br>This would easily be seen on camera. Why is no one demonstrating this!",0,2025-01-27T13:39:34Z
419,Q82tQJyJwgk,Alan wake 2 is one of the only games im okay locking at 30fps. The gameplay is pretty slowly paced and its worth turning RT on because its one of the most beautiful looking games out there,0,2025-01-27T20:50:50Z
420,Q82tQJyJwgk,Lackluster rasterization speed - Boom 😂,0,2025-01-25T00:32:58Z
421,Q82tQJyJwgk,I can&#39;t wait to be one of the 50 people to buy one this year!,0,2025-02-04T22:37:18Z
422,Q82tQJyJwgk,More money? Boooom!!! More jackets to Jensen Boooom!!!,0,2025-01-24T14:09:37Z
423,Q82tQJyJwgk,"That is the most overhyped, Overrated, Overpriced GPU in history. Falling short of gimmick features that are useless and irrelevant in today&#39;s gaming era. The cost per pixel is not worth it.",1,2025-01-24T18:42:05Z
424,Q82tQJyJwgk,"If you already have a 4090, you can skip the 50 seires as far I understood from this video, unless you want to see triple digit fps on 4K with multi frame gen enabled while gaming.",0,2025-01-24T21:11:51Z
425,Q82tQJyJwgk,"2000 bucks, still no Wayland chromium acceleration",0,2025-01-24T20:15:32Z
426,Q82tQJyJwgk,"Great review! I know multi frame generation is not black magic already, somehow the AI performance of 5090 is even more disappointing. It was expected at least 50% more powerful than 4090 before its release.",0,2025-01-24T16:54:18Z
427,Q82tQJyJwgk,LTT doesn’t want their community to take them seriously when they make videos like this. Borefest tier school presentation and the top comment is a correction to a pointless segment.,1,2025-02-02T22:15:57Z
428,Q82tQJyJwgk,All I needed to know: 25% more expensive!,0,2025-01-24T19:00:49Z
429,Q82tQJyJwgk,Just looks like more people misspending money not helping the issue with these companies and are just promoting it.  Just cause we got it doesn’t mean it’s worth it,0,2025-01-24T13:53:50Z
430,Q82tQJyJwgk,Game development&#39;s gotten so bad that soon you&#39;ll need a pair of GTX 6090s just to chomp some dots in Pac-Man. It&#39;s progress...but not in the way you think.,0,2025-01-24T17:21:17Z
431,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1081"">18:01</a> So lower is better ? A 2080ti is better than the 4090 ? Damn i thought they were professionals",0,2025-01-24T14:04:26Z
432,Q82tQJyJwgk,Great Video! I learned a lot more about Blackwell with this video,0,2025-01-24T21:15:41Z
433,Q82tQJyJwgk,so you guys excited for the 4090 when the 50 series comes out?,0,2025-01-27T02:46:04Z
434,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=343"">5:43</a> -18% Letter count is amazing",0,2025-01-25T03:11:39Z
435,Q82tQJyJwgk,"What about stability, system requirement and warranty man",0,2025-02-05T13:54:56Z
436,Q82tQJyJwgk,"love the Dragon Ball reference at <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=217"">3:37</a>",0,2025-01-25T18:11:56Z
437,Q82tQJyJwgk,Super pumped to buy one.<br>But i will either be geting a 5090 or a 4090 on thursday. No empty hands!,0,2025-01-26T01:45:52Z
438,Q82tQJyJwgk,"for AI - FP32-FP16 +30%, FP4 (for modern LLM inference) - 4x<br>The focus is right i guess.",0,2025-01-26T10:41:49Z
439,Q82tQJyJwgk,I can sense Riley writing this one.,0,2025-01-25T11:55:27Z
440,Q82tQJyJwgk,"You guys getting lower latency with lower MFG is very interesting.. I would like to know why.<br><br>I know that reflex 2 works by extrapolating frames (which does make me question why interpolate, then extrapolate instead of just extrapolate? To sell AI cores or does it actually accomplish something?). I wonder if it&#39;s easier to perform extrapolation effects on the output of the MFG pipeline instead of the raster one? As they assuming reflex will only be used with Frame Gen? As what reflex 2 does.. or is it really just a measurement error?",0,2025-01-27T03:56:59Z
441,Q82tQJyJwgk,The economy is just fine when people can buy 2k components  😂,0,2025-02-02T19:37:27Z
442,Q82tQJyJwgk,"That&#39;s all well and good, but are the unilateral phase detractors upgraded? or are we still going to be using the old cardinal gram-meters?",0,2025-01-24T19:20:19Z
443,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1370"">22:50</a><br>I love editor 13 <br>His editing style is really unique",0,2025-01-24T14:49:39Z
444,Q82tQJyJwgk,"I do not know why people expect miracles to happen. There is no reason for gamers to have this much GPU horsepower yet. The biggest leaps in graphical fidelity and GPU performance always happens when a new console generation launches. Right now, in order to sell games, developers have to scale down the graphical fidelity in order to be able to run on ps5 and Xbox. That means the weakest product that consumers use to game on, is always the thing holding innovation back. So when ps6 rolls around is when you guys should start getting excited. That might also be a when LG and Samsung start releasing monitors that aren&#39;t just small incremental upgrades :)",0,2025-01-25T07:39:08Z
445,Q82tQJyJwgk,"Still having the 1080Ti on the tables to this day just shows how Nvidia fucked themselves with making it too powerful back then. Hell, I still run one to this day after building my rig in August of 2018. Its only really now I run into issues with it. Thats solid effort for so many years",0,2025-01-31T02:25:12Z
446,Q82tQJyJwgk,this video made my pc start smoking,0,2025-01-24T15:03:32Z
447,Q82tQJyJwgk,"So, what I&#39;m hearing is: my 4070 Ti SUPER 16GB is going to keep being the best bang-for-the-buck for AI model training. <br>I&#39;m curious as to how the 5080 FE vs 4070 TS will compare.",0,2025-01-24T22:55:31Z
448,Q82tQJyJwgk,I&#39;ll wait for the 6090 when they work on power efficiency ... hopefully!,0,2025-02-03T12:00:55Z
449,Q82tQJyJwgk,Miss me with the AI hallucinations. The fact nvidia thinks this is ok is concerning. Hope they dont use this type of shit in real world applications ie:  self driven cars.,0,2025-02-06T21:53:10Z
450,Q82tQJyJwgk,would have been interesting to see a frame/watt graph. as i think most of these increased performance figures (outside of AI) are due to the increased power draw of the card over last gen 4090&#39;s.<br><br>the 5090 draws 125 more watts than the 4090,0,2025-01-24T17:25:50Z
451,Q82tQJyJwgk,"Still own a 1080Ti, but I don&#39;t game enough to justify any upgrade right now...",0,2025-01-26T09:54:52Z
452,Q82tQJyJwgk,the thing is .... ur already above 60 fps more frames wont be that game changing,0,2025-01-27T13:33:24Z
453,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=227"">3:47</a> nice hat. MT Crew ftw",0,2025-01-24T22:17:44Z
454,Q82tQJyJwgk,18% loss in letter count??? Count me out,0,2025-01-28T18:28:28Z
455,Q82tQJyJwgk,Do a review of a laptop maxed out with 5090.,0,2025-01-24T22:49:36Z
456,Q82tQJyJwgk,I m sorry i need Linus to grow the beard back to take him seriously I just chuckle at babyface Linus......sorry guys,0,2025-02-05T04:41:43Z
457,Q82tQJyJwgk,"9%, 20% the occasional 30% bumps here and there across the board. For a 25% increase in price  compared to 4090. <br><br>Not that I would buy it, but i’m just not overwhelmed tbh, curious to see what the 5080, 5070 and new AMD stuff do",0,2025-01-25T06:39:00Z
458,Q82tQJyJwgk,who the hell hooked Alex on Benadryl? (to be read as &quot;can you please play the video at normal speed?&quot;),0,2025-01-24T23:51:15Z
459,Q82tQJyJwgk,Why did they go straight with the 5090? Why not more lower to mid tier cards with the new hardware? 5060/5070 ect.,0,2025-01-28T20:20:13Z
460,Q82tQJyJwgk,20 fps more is not a generational improvement worth that much money,0,2025-01-24T15:45:32Z
461,Q82tQJyJwgk,I hate when people say overkill. Nothing is overkill just yet. I Like playing all my games at max everything 😮,0,2025-01-27T06:13:50Z
462,Q82tQJyJwgk,Sigh… graphs are not properly labeled and benchmark settings are arbitrary.,0,2025-02-02T22:11:36Z
463,Q82tQJyJwgk,i think linus wanted nuggets at the end,0,2025-01-24T17:09:06Z
464,Q82tQJyJwgk,Don&#39;t know about the money exchange in other countries but it&#39;s $4000 in Australia,0,2025-02-06T23:52:16Z
465,Q82tQJyJwgk,"So with the new frame gen, do all of these artifacts still happen/happen as much if you only use the 2x? You mention that this new way of doing it is better than the old way even when you&#39;re only generating 1 in-between frame, so does that have any significant improvement when it comes to the weird artifact issues? Because I&#39;d be ecstatic with <i>only doubling</i> my frame rate if these issues are virtually nonexistent/not really noticeable at 2x.",1,2025-01-28T01:27:49Z
466,Q82tQJyJwgk,Benchmarks with motion blur enabled is hilarious. Clearly trying to milk every bit of performance to appease sponsors.,0,2025-02-02T22:00:08Z
467,Q82tQJyJwgk,Steve: 4090 Ti<br>Jake: 4090 ++,0,2025-01-24T13:54:41Z
468,Q82tQJyJwgk,&quot;-18% letter count&quot;,0,2025-01-24T19:55:08Z
469,Q82tQJyJwgk,I really wanna see how AMD new GPU’s handle,0,2025-01-25T03:09:17Z
470,Q82tQJyJwgk,this card is gonna boost 4090 sales,0,2025-01-30T13:03:41Z
471,Q82tQJyJwgk,With MSRPs like this i don&#39;t see why any new gamers would even want to try the PC market. I wonder if the future of mainstream PC gaming is prebuilts like the Deck,0,2025-01-24T20:08:35Z
472,Q82tQJyJwgk,Day 1 of asking linus to buy a new RX 7800 XT,1,2025-01-25T11:05:57Z
473,Q82tQJyJwgk,Looks like the time is right to finally buy a 1080 Ti.,0,2025-01-30T08:12:31Z
474,Q82tQJyJwgk,Nvidia.. when u spend more you get less! 😂😂,0,2025-01-25T02:42:13Z
475,Q82tQJyJwgk,fuck its going to boil my water in the loop lol!,0,2025-01-24T19:41:05Z
476,Q82tQJyJwgk,Love the energy in this video!,0,2025-01-27T18:19:36Z
