publishedAt,comment,sentiment_label
2025-01-09 05:32:56-05:00,With many still using motherboards that are PCI 3.0 will the bandwidth limitation have and real world impact playing games using a 5080 or 5090? Looking to upgrade my mobo/cpu in near future and was curious if would get away using these cards with pci 3.0,Neutral
2025-01-09 05:39:06-05:00,"Its funny how people are going so crazy about the little improvement without ai, and barely talking about shit optimization",Negative
2025-01-09 05:39:44-05:00,"No shield 2025;// I guess, the 5090 is PCIe 5.0?  Wondering how its performance in a AM4 system.",Neutral
2025-01-09 05:42:23-05:00,NVIDIA: shows graphics card with more fake frames  Me: shows wallet with more Monopoly money,Negative
2025-01-09 05:46:54-05:00,"""RTX 9090"" - LinusTechTips 2037",Neutral
2025-01-09 05:51:33-05:00,But can it run Crysis? 🤔,Neutral
2025-01-09 05:56:14-05:00,"You got 66 fps at 1080p, not 263 fps at 4k. This is very embarrassing for Linus.",Negative
2025-01-09 05:59:38-05:00,Linus It's two-THOUSAND US Dollars $$.,Neutral
2025-01-09 06:01:08-05:00,Great indeed! You can send it back to my home address now thanks,Positive
2025-01-09 06:11:03-05:00,"Yup, 5070 could be a lil better than 4090  >))",Positive
2025-01-09 06:14:34-05:00,Wonder how it runs at dlss quality instead of performance,Neutral
2025-01-09 06:16:08-05:00,"I feel like if they'd taken a 4090 and gave it the AI updates this ""new"" 5090 got it basically would have gotten the same kind of performance lol. To me it sounds like the new card upgrade is not what you're buying. Your buying AI. Welcome to the new era folks. (:",Negative
2025-01-09 06:22:15-05:00,do not normalize the 5080's price just because it is lower than the 4080. it is an INSANE price. we all are in a bad timeline currently,Negative
2025-01-09 06:26:46-05:00,The future of gaming now is more and more fake frames...lol what a joke. It just works...RTX 6090 1 frame= 10 extra AI fake frames. It will just feel like using Geforce Now.,Neutral
2025-01-09 06:29:57-05:00,"If the AI is designed to create its own information, does it render this useless for...AI?",Neutral
2025-01-09 06:29:57-05:00,Its not needed for living .. Better talk with wallet these days and stop buying things that are overpriced .. 😀 Update and upgrade leads to E waste products that still work .. Money farm is it and nothing  more. The product is worth around 130 -160 dollar .. Nothing more !,Neutral
2025-01-09 06:31:26-05:00,"Not gonna lie as a person who spent a lot of money on my strix 4090 I am a little salty about this, but anybody downplay the advancements with this new frame generator is sadly mistaken. It looks feels and plays like native frames to the average user unless you’re like very sensitive to millisecond latency like in call of duty games outside of that anything below 50 ms which this is achieving is still pretty solid for most games that aren’t competitive..  it’s nothing short of a miracle and I’m jealous lol",Neutral
2025-01-09 06:38:25-05:00,"Nvidia didn’t announce the Switch 2, but Genki on the show floor did 😂",Neutral
2025-01-09 06:39:13-05:00,"Great, now I can finally afford a 980Ti.",Positive
2025-01-09 06:44:37-05:00,3:23 Linus was the first to broke a RTX 5090 just look at the screen when closed the lid.,Neutral
2025-01-09 06:47:06-05:00,Why are they surrounding bro? 😂 Linus looking like he’s in one of those vids. 😂,Neutral
2025-01-09 06:59:54-05:00,"Oh man. I was fortunate (that's what I can afford) to get my 3060 TI early last yr only, and now 50series is coming out. 😢",Positive
2025-01-09 07:02:23-05:00,"I recently liquidated some long-term positions and now have about $250k to invest. Do you think Nvidia is still a smart buy, or have I missed a key buying window? Any recommendations for high-performing stocks would be appreciated.",Neutral
2025-01-09 07:06:13-05:00,What CPU would you need for this without being bottleneck?,Neutral
2025-01-09 07:06:54-05:00,"The 4090 had a better announcement than this., This announcement is all about AI, AI, AI, AI. Like Bro chill",Positive
2025-01-09 07:08:11-05:00,10:53 Foreshadowing??,Neutral
2025-01-09 07:11:44-05:00,"Nothing I'd want to change here. Proceeds to show us everything on ""Performance"" setting/",Neutral
2025-01-09 07:14:24-05:00,"Thank you Linus for bringing more clarity about the approximate performance of the product than the slides at the presentation, It would also be interesting to compare the performance of DLSS 4 on previous generations of adapters",Positive
2025-01-09 07:15:46-05:00,Compare this card to some worse card without showing the numbers.A blind test will show whether anyone can notice anything in the quality of graphics.I think it's a waste of $$ on something that isn't really better.,Negative
2025-01-09 07:18:42-05:00,Wow 5090 before GTA 6,Positive
2025-01-09 07:21:32-05:00,I think is just BS about all this AI crap,Negative
2025-01-09 07:29:21-05:00,Me who just bought a 4070 super 3 months ago for $911 Canadian...and looking at the 5070 thats now supposedly $790 Canadian. ..🙄,Negative
2025-01-09 07:35:36-05:00,That was strange…,Neutral
2025-01-09 07:40:08-05:00,DLSS is not pure.,Negative
2025-01-09 07:40:12-05:00,1 Kidney Please LOL,Neutral
2025-01-09 07:42:50-05:00,Everything is same just  different Packaging,Neutral
2025-01-09 07:44:27-05:00,Actually you're not the first the first one is the guy who tested that🤓,Neutral
2025-01-09 07:48:15-05:00,"now I have a GeForce 760 and it still works fine, so I guess I'll wait for the 7600 series",Positive
2025-01-09 07:56:24-05:00,Gforce 256,Neutral
2025-01-09 07:58:22-05:00,Fake frames and upscaling 🤣,Neutral
2025-01-09 08:00:00-05:00,thats looks insane,Negative
2025-01-09 08:08:51-05:00,The TI is the sweet spot,Positive
2025-01-09 08:09:24-05:00,I just bought 4060 :D,Positive
2025-01-09 08:16:39-05:00,"5090 has 26% higher FLOPS than 4090, at 28% higher power draw, and 25% higher price. 🤡",Neutral
2025-01-09 08:19:41-05:00,"if you wanna buy any GPU, just get Ti version.",Neutral
2025-01-09 08:21:40-05:00,"Dammit,this clip rocks",Neutral
2025-01-09 08:24:08-05:00,I can’t wait for the 6090,Positive
2025-01-09 08:33:51-05:00,"""92 BILLION transistors"" It's crazy that in 20 years from now, this will seem ancient",Neutral
2025-01-09 08:41:02-05:00,Try playing ai GC without internet.,Neutral
2025-01-09 08:41:57-05:00,G diddir 7? what? Imagine the number of bugs who may or may not have been harmed in the making of this vid3-0h. ;-),Neutral
2025-01-09 08:43:41-05:00,I got 4x frames by spending <$1 on LSFG. No sane person will have any issues with a little latency in single player games and only a madman will use DFG/LSFG with competitive games. Just chill and enjoy the hardware you got (*cries looking at his $4k 3080 laptop*),Positive
2025-01-09 08:43:57-05:00,How about you turn off the dlss and framegen for a real comparison.,Neutral
2025-01-09 08:44:12-05:00,I will buy it 2035,Positive
2025-01-09 08:52:09-05:00,i hate frame gen and upscaling :(,Negative
2025-01-09 09:11:10-05:00,"I'm 1000000% sure the scalpers will get their hands on a RTX5090 for $2K, and sell it for $4K lmao.",Neutral
2025-01-09 09:13:08-05:00,Sponsored content is always 9/10 times biased content. Cant come to conclusions until i see raw performance,Negative
2025-01-09 09:17:05-05:00,What’s next? The RTX 6090 with DLSS 5.0 Multiverse Generation?,Neutral
2025-01-09 09:17:19-05:00,Ahhh yess! Now I can afford a STG 2000 time to get 20 fps at 144p in SuperTux,Positive
2025-01-09 09:19:19-05:00,I have a 4090 myself. I probably wait until they come out with 6 or 7 series before I upgrade,Neutral
2025-01-09 09:24:01-05:00,Did you steal it and auction it to charity this time ?,Neutral
2025-01-09 09:27:16-05:00,I'm still waiting on NVIDIA Racer RTX playable demo... Anyone else?,Neutral
2025-01-09 09:27:35-05:00,I feel scammed for buying the 4070.. not even the super model..,Negative
2025-01-09 09:28:12-05:00,"The composure to do a video like this, literally in front of the Nvidia people 🫨",Neutral
2025-01-09 09:31:16-05:00,i am happy with my rx6600 sapphire 🙂😊,Positive
2025-01-09 09:41:06-05:00,"5090 looks like a let down for EU, 2k US means like 3k EUR after taxes. I can't",Negative
2025-01-09 09:43:27-05:00,"2:10 That ""1 Kidney Please"" on the intro  😅😆🫣",Positive
2025-01-09 09:48:28-05:00,I'd get the 5090 purely because the 5080 has HALF THE VRAM OF THE 5090 WTF????,Neutral
2025-01-09 09:56:46-05:00,It means people asses out of jobs and on the unemployment line with robots,Negative
2025-01-09 10:05:06-05:00,"I thought with ""The thing"" they meant he`s supposed to drop it",Neutral
2025-01-09 10:06:48-05:00,who in his right mind gets a pc for 10.000$ 💀,Negative
2025-01-09 10:07:00-05:00,I purchased both AMD and NVIDIA stock in 2016,Neutral
2025-01-09 10:08:07-05:00,Wait for real benchmarks,Neutral
2025-01-09 10:23:17-05:00,"I loved the sponsor - Wicked Christians!  That's what the fella said, right? 😂",Positive
2025-01-09 10:28:12-05:00,I can’t believe 20 years from now the 5090 will be considered caveman spec,Negative
2025-01-09 10:42:34-05:00,idk man my 580 8gb works just fine 😕,Positive
2025-01-09 10:43:49-05:00,"Where the hell can you get an RTX 4090 for $1,599??  In my country (Sweden) they go for $2150 - $3000 depending on what model you get.",Negative
2025-01-09 10:49:08-05:00,Like this if you agree 'generated' frames should be taken out of benchmarking and performance numbers altogether.  It's bad enough prices are through the roof; the last thing we need is inflated numbers while raw performance gets left behind.,Negative
2025-01-09 10:57:39-05:00,Yeah RTX 5070 will be $549 in the US but in Europe it will be $1500 +,Neutral
2025-01-09 11:03:26-05:00,I honestly don't feel like it will be so much more powerful as they claim and if is all about the frame gen thats not a valid criteria. It is nice to have but there is a lot of games with no RTX or DLSS not to mention the frame gen support and raw power is what you are after not something that benefits only a few games,Neutral
2025-01-09 11:03:27-05:00,Meanwhile I have a 2080. I only use real frames.,Neutral
2025-01-09 11:05:56-05:00,I still don't understand the applications of AI nor do I want it to be the main crutch that everyone turns to.,Negative
2025-01-09 11:07:35-05:00,What happened to just running native resolution instead of all this fake frames and sharpening stuff.,Negative
2025-01-09 11:08:59-05:00,2 the same sponsors in one video? lol you already know this guy is only doing this for the money probably says the most cap to,Neutral
2025-01-09 11:11:16-05:00,"Ridiculous that they are still only including 1 HDMI 2.1 port. Some people actually like to game on their TVs like me and if that hdmi port goes, you're screwed.",Negative
2025-01-09 11:11:59-05:00,"So are we supposed to be using DLSS now for everything?! Guess it's time to turn it on, on my rtx3090.",Neutral
2025-01-09 11:12:50-05:00,Day 1 of asking for a pc,Neutral
2025-01-09 11:26:54-05:00,I feel like they made him say it,Neutral
2025-01-09 11:27:48-05:00,Preemptively gets sued by Nintendo.,Negative
2025-01-09 11:30:51-05:00,but can it play cryisis,Neutral
2025-01-09 11:33:49-05:00,"DLSS Performance on the 5090 renders the frames at a quarter of output resolution combined with Multi Frame Generation that takes 1 real frame and outputs 4 fake frames, which means 94% of them are fake. Such an impressive technological advancement!  You can also enable DLSS Ultra Performance for a whopping 97% of fakes!  I'm not anti-Nvidia. I just don't like the exaggerated marketing to make them appear way better than they actually are, like claiming the 5070 is faster than the 4090. The frame-gen FPS is so much higher, but the raw FPS isn't.",Negative
